darcy,manning,hazen
0.04718876183418779,0.16917704259137653,0.08475908615367506
0.04378355254855699,0.16811202052792992,0.1045664588515566
0.04719092772387745,0.1674332927282542,0.07859986454637474
0.048759942290449644,0.17518214416879346,0.09475660646123829
0.05375995451688179,0.20262429671096469,0.10465786354063049
0.0510853865482915,0.18441172052416852,0.09129073870054732
0.04902040506176116,0.18339334658341086,0.10542754867055733
0.038967831701700435,0.14641968480348305,0.08023338100935284
0.053577298727277255,0.19826031503293295,0.10696651640825727
0.04697644322362593,0.17199910835559362,0.08677712898533559
0.05209676372206508,0.19075619266410587,0.09303214377978908
0.04364744604089638,0.16243070562568968,0.08611931603048709
0.053485081237342955,0.19808504086251033,0.09302802320240793
0.048159569994692314,0.17151407126076543,0.0852745246846114
0.049503409767678364,0.18110100097043969,0.09213100062680647
0.040884269602483425,0.14999334159945912,0.07841665770628972
0.04709474533239989,0.17111331672522478,0.08669404376864924
0.04355438526080733,0.1658756682570663,0.08323402084853018
0.04602393871940515,0.1681214368973569,0.10167298162114918
0.052149103481043034,0.19732100346677597,0.10600757543574983
0.038612432964428255,0.14575775180699907,0.08110982319291295
0.05169706407320897,0.19585326323066912,0.10963087412322113
0.04201218429622046,0.15622747140374652,0.08550261876122242
0.043040065857906484,0.16500845544947892,0.08970444405314457
0.04871322932196518,0.18330703117338631,0.10474384249753817
0.052546544171653775,0.19861628797290962,0.11136668729459838
0.03836124955649279,0.1453529726429693,0.08525247784501076
0.04305500799620159,0.16142132340717052,0.08321969700708558
0.040995505387335825,0.15925554728453242,0.08645137492692313
0.04230090974729212,0.1582400125310449,0.08363869517673367
0.04707549244149179,0.1728871223810853,0.0833036751737529
0.041108404264022014,0.15136239446249497,0.07519459758379439
0.047310737058616374,0.175692182331702,0.08578224803228232
0.05081541254325019,0.19974104180086785,0.11938050871437272
0.05240287194850048,0.1805976264185551,0.08920486690687324
0.04805678117681071,0.1788912487630754,0.08825539380969229
0.05088448517155935,0.18615690351995165,0.09543520048370396
0.04152701617828477,0.15365315773813176,0.08448909776539926
0.04019542033607342,0.15473157655811143,0.09480759374395736
0.04991008780709812,0.1859410505274765,0.10266150387404727
0.038079990393754315,0.14474957479242437,0.07954530865631049
0.041129825020260524,0.15627369540887884,0.0895463227522195
0.048968047948823076,0.19017574353807312,0.10749088823455749
0.04944025212602052,0.18081508050683434,0.09384403039747517
0.04692796678162651,0.1724892378393899,0.09510915186883324
0.039359643047084975,0.13976752413928184,0.06844941742626298
0.03575265412891316,0.1384792508892146,0.0807368383680144
0.04946647535471423,0.1876431574308534,0.1036394573856725
0.049463268486883545,0.18548414156420576,0.10605983750619603
0.04866188455745942,0.1797770675818394,0.0893308214402713
0.044667621953819826,0.16804791437843175,0.09567683238310713
0.04371576411598329,0.16433672299855032,0.09084710467884104
0.04522906230722483,0.17142432114382117,0.09779818180148273
0.05283933825068359,0.20221967390600992,0.11453842873478724
0.04813212545087637,0.1760924480185485,0.08900986361339722
0.042235586310850726,0.158386376886348,0.08621546584583145
0.04307767697022033,0.15962360222770355,0.0841088138202871
0.050521304035504554,0.18578330637196996,0.10079728253567798
0.04803922014221423,0.17568418198859356,0.0893647670202281
0.043391377366267775,0.1599993853568156,0.0884099127871553
0.04754755046714279,0.17264713699570475,0.08644199773310639
0.03865049438647324,0.14182351346741753,0.07701317919904599
0.03836641738014085,0.14455705343863798,0.08259029238158541
0.04128748435340469,0.15540520109405534,0.0881367623649861
0.05213534361350301,0.18734511007626714,0.09397788578109725
0.0431256769439332,0.15646036804512148,0.07324631411966256
0.04201572922670898,0.15287256820433143,0.07439992721431346
0.04172841209503731,0.15405336675405212,0.08667848196331637
